BIN,IssuingCountry,ChargebackFlag
302577,UNITED STATES,0.0
302580,UNITED STATES,0.0
302610,UNITED STATES,0.0
302621,UNITED STATES,0.0
302622,UNITED STATES,0.0
302633,UNITED STATES,0.0
302634,UNITED STATES,0.0
302637,UNITED STATES,0.0
302641,UNITED STATES,0.0
302648,UNITED STATES,0.0
302652,UNITED STATES,0.0
302659,UNITED STATES,0.0
302673,UNITED STATES,0.0
302676,UNITED STATES,0.0
302679,UNITED STATES,0.0
302686,UNITED STATES,1.0
302688,UNITED STATES,0.0
302691,UNITED STATES,0.0
302704,UNITED STATES,0.0
302727,UNITED STATES,0.0
302731,UNITED STATES,0.0
302742,UNITED STATES,0.0
302743,UNITED STATES,0.0
302751,UNITED STATES,0.0
302755,UNITED STATES,0.0
302760,UNITED STATES,0.0
302775,UNITED STATES,0.0
302788,UNITED STATES,0.0
302797,UNITED STATES,0.0
302800,UNITED STATES,0.0
302805,UNITED STATES,0.0
302818,UNITED STATES,0.0
302824,BRAZIL,0.0
302845,UNITED STATES,0.0
302850,UNITED STATES,0.0
302851,UNITED STATES,0.0
302858,UNITED STATES,0.0
302863,UNITED STATES,0.0
302869,UNITED STATES,0.0
302880,UNITED STATES,0.0
302884,UNITED STATES,0.0
302919,UNITED STATES,0.0
302930,UNITED STATES,0.0
302937,UNITED STATES,0.0
302938,UNITED STATES,0.0
302951,UNITED STATES,0.0
302956,UNITED STATES,0.0
302963,UNITED STATES,0.0
302970,UNITED STATES,0.0
302979,UNITED STATES,0.0
302981,UNITED STATES,0.0
302988,UNITED STATES,0.0
303004,UNITED STATES,0.0
303006,UNITED STATES,0.0
303023,UNITED STATES,0.0
303038,UNITED STATES,0.0
303050,UNITED STATES,0.0
303066,UNITED STATES,0.0
303068,UNITED STATES,0.0
303074,UNITED STATES,0.0
303089,UNITED STATES,0.0
303107,UNITED STATES,0.0
303112,UNITED STATES,0.0
303113,UNITED STATES,0.0
303120,UNITED STATES,0.0
303126,UNITED STATES,0.0
303139,UNITED STATES,0.0
303151,UNITED STATES,0.0
303154,UNITED STATES,0.0
303163,UNITED STATES,0.0
303186,UNITED STATES,0.0
303200,ITALY,0.0
303210,UNITED STATES,0.0
303216,UNITED STATES,0.0
303217,UNITED STATES,0.0
303246,UNITED STATES,0.0
303249,UNITED STATES,0.0
303281,UNITED STATES,0.0
303282,UNITED STATES,0.0
303290,UNITED STATES,0.0
303296,UNITED STATES,0.0
303297,UNITED STATES,0.0
303298,UNITED STATES,0.0
303299,UNITED STATES,0.0
303308,UNITED STATES,0.0
303313,UNITED STATES,0.0
303328,UNITED STATES,0.0
303340,UNITED STATES,0.0
303351,UNITED STATES,0.0
303373,UNITED STATES,0.0
303375,UNITED STATES,0.0
303384,UNITED STATES,0.0
303406,UNITED STATES,0.0
303407,UNITED STATES,0.0
303417,UNITED STATES,0.0
303423,UNITED STATES,0.0
303431,UNITED STATES,0.0
303432,UNITED STATES,0.0
303450,UNITED STATES,0.0
303451,UNITED STATES,0.0
303460,UNITED STATES,1.0
303463,UNITED STATES,0.0
303472,UNITED STATES,0.0
303475,UNITED STATES,0.0
303482,UNITED STATES,0.0
303489,UNITED STATES,0.0
303493,UNITED STATES,0.0
303517,UNITED STATES,0.0
303524,UNITED STATES,0.0
303540,UNITED STATES,0.0
303549,UNITED STATES,0.0
303554,UNITED STATES,0.0
303571,UNITED STATES,0.0
303575,UNITED STATES,0.0
303594,UNITED STATES,0.0
303595,UNITED STATES,0.0
303605,UNITED STATES,0.0
303613,UNITED STATES,0.0
303626,UNITED STATES,0.0
303629,UNITED STATES,0.0
303642,UNITED STATES,0.0
303644,UNITED STATES,0.0
303654,UNITED STATES,0.0
303679,UNITED STATES,0.0
303680,UNITED STATES,0.0
303686,UNITED STATES,0.0
303691,UNITED STATES,0.0
303701,UNITED STATES,0.0
303711,UNITED STATES,0.0
303712,UNITED STATES,0.0
303713,UNITED STATES,0.0
303716,UNITED STATES,0.0
303728,UNITED STATES,0.0
303730,UNITED STATES,0.0
303738,UNITED STATES,0.0
303741,UNITED STATES,0.0
303743,UNITED STATES,1.0
303755,UNITED STATES,0.0
303773,UNITED STATES,0.0
303783,UNITED STATES,0.0
303784,UNITED STATES,0.0
303794,UNITED STATES,1.0
303801,UNITED STATES,0.0
303804,UNITED STATES,0.0
303805,UNITED STATES,0.0
303811,UNITED STATES,0.0
303815,UNITED STATES,0.0
303817,UNITED STATES,0.0
303830,UNITED STATES,0.0
303832,UNITED STATES,0.0
303842,UNITED STATES,0.0
303845,UNITED STATES,0.0
303846,UNITED STATES,0.0
303862,UNITED STATES,0.0
303863,UNITED STATES,0.0
303878,UNITED STATES,0.0
303882,UNITED STATES,0.0
303890,UNITED STATES,0.0
303892,UNITED STATES,0.0
303903,UNITED STATES,0.0
303932,UNITED STATES,0.0
303935,UNITED STATES,0.0
303936,UNITED STATES,0.0
303939,UNITED STATES,0.0
303944,UNITED STATES,0.0
303947,UNITED STATES,0.0
303951,UNITED STATES,0.0
303954,UNITED STATES,0.0
303956,UNITED STATES,0.0
303967,UNITED STATES,0.0
303970,UNITED STATES,0.0
303974,UNITED STATES,0.0
303983,UNITED STATES,0.0
303993,UNITED STATES,0.0
303996,UNITED STATES,0.0
304007,UNITED STATES,0.0
304010,UNITED STATES,0.0
304013,UNITED STATES,0.0
304039,UNITED STATES,0.0
304083,UNITED STATES,0.0
304094,UNITED STATES,0.0
304110,UNITED STATES,0.0
304118,UNITED STATES,0.0
304122,UNITED STATES,0.0
304134,UNITED STATES,0.0
304143,UNITED STATES,0.0
304151,UNITED STATES,0.0
304173,UNITED STATES,0.5
304184,UNITED STATES,0.0
304193,UNITED STATES,0.0
304197,UNITED STATES,0.0
304199,UNITED STATES,0.0
304200,UNITED STATES,0.0
304206,UNITED STATES,0.0
304218,UNITED STATES,0.0
304222,UNITED STATES,0.0
304224,UNITED STATES,0.0
304228,UNITED STATES,0.0
304240,UNITED STATES,0.0
304242,UNITED STATES,0.0
304270,UNITED STATES,0.0
304281,UNITED STATES,0.0
304292,UNITED STATES,0.0
304297,UNITED STATES,0.0
304306,UNITED STATES,0.0
304307,UNITED STATES,0.0
304308,UNITED STATES,0.0
304312,UNITED STATES,0.0
304313,UNITED STATES,0.0
304315,UNITED STATES,0.0
304347,UNITED STATES,0.0
304354,UNITED STATES,0.0
304357,UNITED STATES,1.0
304363,UNITED STATES,0.0
304368,UNITED STATES,0.0
304381,UNITED STATES,0.0
304397,UNITED STATES,0.0
304405,UNITED STATES,0.0
304409,UNITED STATES,0.0
304434,UNITED STATES,0.0
304437,UNITED STATES,0.0
304438,UNITED STATES,0.0
304455,UNITED STATES,0.0
304456,UNITED STATES,0.0
304459,UNITED STATES,0.0
304463,UNITED STATES,0.0
304473,UNITED STATES,0.0
304476,UNITED STATES,0.0
304489,UNITED STATES,0.0
304502,UNITED STATES,0.0
304505,UNITED STATES,0.0
304510,UNITED STATES,0.0
304519,UNITED STATES,0.0
304529,UNITED STATES,0.0
304550,UNITED STATES,0.0
304553,UNITED STATES,0.0
304569,UNITED STATES,0.0
304586,UNITED STATES,0.0
304587,UNITED STATES,0.0
304593,UNITED STATES,0.0
304595,UNITED STATES,0.0
304598,UNITED STATES,0.0
304613,UNITED STATES,0.0
304624,UNITED STATES,0.0
304637,UNITED STATES,0.0
304640,UNITED STATES,0.0
304641,UNITED STATES,0.0
304644,UNITED STATES,0.0
304645,UNITED STATES,0.0
304652,UNITED STATES,0.0
304659,UNITED STATES,0.0
304661,UNITED STATES,0.0
304673,UNITED STATES,0.0
304675,UNITED STATES,0.0
304678,UNITED STATES,0.0
304686,UNITED STATES,0.0
304689,UNITED STATES,0.0
304692,UNITED STATES,0.0
304705,UNITED STATES,0.0
304710,UNITED STATES,0.0
304715,UNITED STATES,0.0
304736,UNITED STATES,0.0
304745,UNITED STATES,0.0
304757,UNITED STATES,0.0
304772,UNITED STATES,0.0
304774,ITALY,0.0
304776,UNITED STATES,0.0
304778,UNITED STATES,0.0
304780,UNITED STATES,0.0
304791,ITALY,0.0
304801,UNITED STATES,0.0
304817,UNITED STATES,0.0
304836,UNITED STATES,0.0
304843,UNITED STATES,0.0
304851,UNITED STATES,0.0
304868,UNITED STATES,0.0
304870,UNITED STATES,0.0
304872,UNITED STATES,0.0
304882,UNITED STATES,0.0
304886,UNITED STATES,0.0
304889,UNITED STATES,0.0
304902,UNITED STATES,0.0
304904,UNITED STATES,0.0
304909,UNITED STATES,0.0
304932,UNITED STATES,0.0
304935,UNITED STATES,0.0
304971,UNITED STATES,0.0
304979,UNITED STATES,0.0
304989,UNITED STATES,0.0
304999,INDIA,0.0
305000,UNITED STATES,0.0
305003,UNITED STATES,0.0
305006,UNITED STATES,0.0
305010,UNITED STATES,0.0
305011,UNITED STATES,0.0
305024,UNITED STATES,0.0
305034,UNITED STATES,0.0
305037,UNITED STATES,0.0
305049,UNITED STATES,0.0
305058,UNITED STATES,0.0
305064,UNITED STATES,0.0
305065,UNITED STATES,0.0
305066,UNITED STATES,0.0
305071,UNITED STATES,0.0
305074,UNITED STATES,0.0
305085,UNITED STATES,0.0
305101,UNITED STATES,0.0
305127,UNITED STATES,0.0
305128,UNITED STATES,0.0
305134,UNITED STATES,0.0
305137,UNITED STATES,0.0
305143,UNITED STATES,0.0
305148,UNITED STATES,0.0
305154,UNITED STATES,0.0
305162,UNITED STATES,0.0
305170,UNITED STATES,0.0
305181,UNITED STATES,0.0
305186,UNITED STATES,0.0
305191,UNITED STATES,0.0
305195,UNITED STATES,0.0
305208,UNITED STATES,0.0
305214,UNITED STATES,0.0
305235,UNITED STATES,0.0
305258,UNITED STATES,0.0
305263,UNITED STATES,0.0
305270,UNITED STATES,0.0
305276,UNITED STATES,0.0
305286,UNITED STATES,0.0
305294,UNITED STATES,0.0
305295,UNITED STATES,0.0
305300,UNITED STATES,0.0
305317,UNITED STATES,0.0
305329,UNITED STATES,0.0
305330,UNITED STATES,0.0
305332,UNITED STATES,1.0
305337,UNITED STATES,0.0
305341,UNITED STATES,0.0
305344,UNITED STATES,0.0
305359,UNITED STATES,0.0
305368,UNITED STATES,0.0
305380,UNITED STATES,0.0
305402,UNITED STATES,0.0
305410,UNITED STATES,0.0
305429,UNITED STATES,0.0
305470,UNITED STATES,0.0
305471,UNITED STATES,0.0
305473,UNITED STATES,0.0
305479,UNITED STATES,0.0
305482,BRAZIL,0.0
305487,UNITED STATES,0.0
305491,UNITED STATES,0.0
305503,UNITED STATES,0.0
305511,UNITED STATES,0.0
305514,UNITED STATES,0.0
305517,UNITED STATES,0.0
305521,UNITED STATES,0.0
305534,UNITED STATES,0.0
305539,UNITED STATES,0.0
305544,UNITED STATES,0.0
305552,UNITED STATES,0.0
305561,UNITED STATES,0.0
305574,UNITED STATES,0.0
305588,UNITED STATES,1.0
305596,UNITED STATES,0.0
305610,UNITED STATES,1.0
305617,UNITED STATES,0.0
305619,UNITED STATES,0.0
305629,UNITED STATES,0.0
305634,UNITED STATES,0.0
305638,UNITED STATES,0.0
305640,UNITED STATES,0.0
305663,UNITED STATES,0.0
305687,UNITED STATES,0.0
305690,UNITED STATES,0.0
305691,UNITED STATES,0.0
305698,UNITED STATES,0.0
305713,UNITED STATES,0.0
305727,UNITED STATES,0.0
305741,UNITED STATES,0.0
305743,UNITED STATES,0.0
305746,UNITED STATES,0.0
305747,UNITED STATES,1.0
305760,UNITED STATES,0.0
305761,UNITED STATES,0.0
305787,UNITED STATES,0.0
305788,UNITED STATES,0.0
305812,UNITED STATES,0.0
305820,UNITED STATES,0.0
305823,UNITED STATES,0.0
305825,UNITED STATES,0.0
305828,UNITED STATES,0.0
305829,UNITED STATES,0.0
305849,UNITED STATES,0.0
305851,UNITED STATES,0.0
305853,UNITED STATES,0.0
305858,UNITED STATES,0.0
305863,UNITED STATES,0.0
305868,UNITED STATES,0.0
305874,UNITED STATES,0.0
305894,UNITED STATES,0.0
305911,UNITED STATES,0.0
305921,UNITED STATES,0.0
305932,UNITED STATES,0.0
305939,UNITED STATES,0.0
305940,UNITED STATES,0.0
305942,UNITED STATES,0.0
305957,UNITED STATES,0.0
305959,UNITED STATES,0.0
305966,UNITED STATES,0.0
305978,UNITED STATES,0.0
305988,UNITED STATES,0.0
305991,UNITED STATES,0.0
306002,UNITED STATES,0.0
308806,JAPAN,0.0
308841,JAPAN,0.0
308859,JAPAN,0.0
308887,JAPAN,0.0
308891,JAPAN,0.0
308899,JAPAN,0.0
308916,JAPAN,0.0
308919,JAPAN,0.0
308945,JAPAN,0.0
308967,JAPAN,0.0
308990,JAPAN,0.0
308991,JAPAN,1.0
309008,JAPAN,0.0
309014,JAPAN,0.0
309016,JAPAN,0.0
309030,JAPAN,0.0
309033,JAPAN,0.0
309038,JAPAN,0.0
309039,JAPAN,0.0
309043,JAPAN,0.0
309044,JAPAN,0.0
309062,JAPAN,0.0
309065,JAPAN,0.0
309067,JAPAN,0.0
309068,JAPAN,0.0
309071,JAPAN,0.0
309081,JAPAN,0.0
309088,JAPAN,0.0
309102,JAPAN,0.0
309132,JAPAN,0.0
309154,JAPAN,0.0
309162,JAPAN,0.0
309169,JAPAN,0.0
309184,JAPAN,0.0
309187,JAPAN,0.0
309188,JAPAN,0.0
309193,JAPAN,0.0
309196,JAPAN,0.0
309198,JAPAN,0.0
309207,JAPAN,0.0
309209,JAPAN,0.0
309211,JAPAN,1.0
309218,JAPAN,0.0
309219,JAPAN,0.0
309225,JAPAN,0.0
309242,JAPAN,0.0
309247,JAPAN,0.0
309250,JAPAN,0.0
309256,JAPAN,0.0
309258,JAPAN,0.0
309271,JAPAN,0.0
309273,JAPAN,0.0
309274,JAPAN,0.0
309277,JAPAN,0.0
309282,JAPAN,0.0
309284,JAPAN,0.0
309292,JAPAN,0.0
309305,JAPAN,0.0
309307,JAPAN,0.0
309308,JAPAN,0.0
309309,JAPAN,1.0
309330,JAPAN,0.0
309333,JAPAN,0.0
309340,JAPAN,0.0
309341,JAPAN,0.0
309342,JAPAN,0.0
309353,JAPAN,0.0
309369,JAPAN,0.0
309372,JAPAN,0.0
309379,JAPAN,0.0
309380,JAPAN,0.0
309394,JAPAN,0.0
309402,JAPAN,0.0
309405,JAPAN,0.0
309407,JAPAN,1.0
309423,JAPAN,0.0
309427,JAPAN,0.0
309433,JAPAN,0.0
309445,JAPAN,0.0
309464,JAPAN,0.0
309479,JAPAN,0.0
309501,UNITED STATES,0.0
309503,UNITED STATES,0.0
309508,UNITED STATES,0.0
309513,UNITED STATES,0.0
309514,UNITED STATES,0.0
309535,UNITED STATES,0.0
309537,UNITED STATES,0.0
309538,UNITED STATES,0.0
309541,UNITED STATES,0.0
309552,UNITED STATES,0.0
309562,UNITED STATES,0.0
309568,UNITED STATES,0.0
309577,UNITED STATES,0.0
309597,UNITED STATES,0.0
309631,JAPAN,0.0
309636,JAPAN,0.0
309637,JAPAN,0.0
309648,JAPAN,0.0
309649,JAPAN,0.0
309688,JAPAN,0.0
309710,JAPAN,0.0
309712,JAPAN,0.0
309718,JAPAN,0.0
309723,JAPAN,0.0
309737,JAPAN,0.0
309740,JAPAN,0.0
309762,JAPAN,0.0
309787,JAPAN,0.0
309810,JAPAN,0.0
309827,JAPAN,0.0
309852,JAPAN,0.0
309863,JAPAN,0.0
309865,JAPAN,0.0
309871,JAPAN,0.0
309881,JAPAN,0.0
309883,JAPAN,0.0
309886,JAPAN,0.0
309920,JAPAN,0.0
309939,JAPAN,0.0
309941,JAPAN,0.0
309943,JAPAN,1.0
309952,JAPAN,0.0
309963,JAPAN,0.0
309968,JAPAN,0.0
309972,JAPAN,0.0
309982,JAPAN,0.0
309984,JAPAN,0.0
309992,JAPAN,0.0
309995,JAPAN,0.0
310023,JAPAN,0.0
310034,JAPAN,0.0
310036,JAPAN,0.0
310042,JAPAN,0.0
310068,JAPAN,0.0
310077,JAPAN,0.0
310080,JAPAN,0.0
310084,JAPAN,0.0
310130,JAPAN,0.0
310144,JAPAN,0.0
310157,JAPAN,0.0
310188,JAPAN,0.0
310194,JAPAN,0.0
310201,JAPAN,0.0
310202,JAPAN,0.0
310223,JAPAN,0.0
310239,JAPAN,0.0
310247,JAPAN,0.0
310276,JAPAN,0.0
310279,JAPAN,0.0
310283,JAPAN,0.0
310284,JAPAN,0.0
310289,JAPAN,0.0
310292,JAPAN,0.0
310296,JAPAN,0.0
310299,JAPAN,0.0
310417,UNITED STATES,0.0
311003,UNITED STATES,0.0
311017,UNITED STATES,0.0
311047,UNITED STATES,0.0
311071,UNITED STATES,0.0
311129,UNITED STATES,0.0
311200,JAPAN,0.0
311211,JAPAN,0.0
311218,JAPAN,0.0
311220,JAPAN,0.0
311222,JAPAN,0.0
311228,JAPAN,0.0
311255,JAPAN,0.0
311260,JAPAN,0.0
311272,JAPAN,0.0
311276,JAPAN,0.0
311278,JAPAN,0.0
311280,JAPAN,0.0
311296,JAPAN,0.0
311313,JAPAN,0.0
311331,JAPAN,0.0
311332,JAPAN,0.0
311343,JAPAN,0.0
311349,JAPAN,0.0
311350,JAPAN,0.0
311353,JAPAN,0.0
311358,JAPAN,0.0
311360,JAPAN,0.0
311362,JAPAN,0.0
311365,JAPAN,0.0
311367,JAPAN,0.0
311370,JAPAN,0.0
311373,JAPAN,1.0
311385,JAPAN,0.0
311389,JAPAN,1.0
311407,JAPAN,0.0
311420,JAPAN,0.0
311423,JAPAN,0.0
311430,JAPAN,0.0
311440,JAPAN,0.0
311444,JAPAN,0.5
311459,JAPAN,0.0
311461,JAPAN,0.0
311466,JAPAN,0.0
311473,JAPAN,0.0
311503,JAPAN,0.0
311511,JAPAN,0.0
311515,JAPAN,0.0
311517,JAPAN,0.0
311538,JAPAN,0.0
311551,JAPAN,0.0
311561,JAPAN,0.0
311589,JAPAN,0.0
311596,JAPAN,0.0
311604,JAPAN,0.0
311622,JAPAN,0.0
311643,JAPAN,0.0
311665,JAPAN,0.0
311666,JAPAN,0.0
311674,JAPAN,0.0
311676,JAPAN,1.0
311680,JAPAN,0.0
311683,JAPAN,0.0
311696,JAPAN,0.0
311698,JAPAN,0.0
311703,JAPAN,0.0
311706,JAPAN,0.0
311711,JAPAN,0.0
311712,JAPAN,0.0
311723,JAPAN,0.0
311729,JAPAN,0.0
311750,JAPAN,1.0
311758,JAPAN,0.0
311765,JAPAN,0.0
311766,JAPAN,0.0
311793,JAPAN,0.0
311807,JAPAN,0.0
311822,JAPAN,0.0
311829,JAPAN,0.0
311839,JAPAN,0.0
311854,JAPAN,0.0
311857,JAPAN,0.0
311859,JAPAN,0.0
311867,JAPAN,0.0
311872,JAPAN,0.0
311879,JAPAN,0.0
311891,JAPAN,0.0
311897,JAPAN,0.0
311903,JAPAN,0.0
311905,JAPAN,0.0
311906,JAPAN,0.0
311911,JAPAN,0.0
311921,JAPAN,0.0
311926,JAPAN,0.0
311928,JAPAN,0.0
311952,JAPAN,0.0
311954,JAPAN,0.0
311957,JAPAN,0.0
311967,JAPAN,0.0
311968,JAPAN,1.0
311970,JAPAN,0.0
311971,JAPAN,0.0
311979,JAPAN,0.0
311980,JAPAN,0.0
311998,JAPAN,0.0
312003,JAPAN,0.0
312012,JAPAN,0.0
312014,JAPAN,0.0
312031,JAPAN,0.0
312039,JAPAN,0.0
312045,JAPAN,0.0
312048,JAPAN,0.0
312049,JAPAN,0.0
312053,JAPAN,0.0
312057,JAPAN,1.0
312065,JAPAN,0.0
312067,JAPAN,0.0
312077,JAPAN,0.0
312088,JAPAN,0.0
312093,JAPAN,0.0
312099,JAPAN,0.0
313084,UNITED STATES,1.0
313181,UNITED STATES,0.0
313185,UNITED STATES,0.0
313187,UNITED STATES,0.0
313242,UNITED STATES,0.0
313277,UNITED STATES,0.0
313313,UNITED STATES,0.0
313316,UNITED STATES,0.0
313443,UNITED STATES,0.0
313458,UNITED STATES,0.0
313468,UNITED STATES,0.0
313470,UNITED STATES,0.0
313487,UNITED STATES,0.0
313521,UNITED STATES,1.0
313549,UNITED STATES,0.0
313593,UNITED STATES,0.0
313602,UNITED STATES,0.0
313641,UNITED STATES,0.0
313677,UNITED STATES,0.0
313678,UNITED STATES,0.0
313686,UNITED STATES,0.0
313687,UNITED STATES,0.0
313688,UNITED STATES,0.0
313734,UNITED STATES,0.0
313748,UNITED STATES,0.0
313749,UNITED STATES,0.0
313760,UNITED STATES,0.0
313766,UNITED STATES,0.0
313814,UNITED STATES,0.0
313822,UNITED STATES,0.0
313910,UNITED STATES,0.0
313911,UNITED STATES,0.0
313933,UNITED STATES,0.0
313935,UNITED STATES,0.0
313936,UNITED STATES,0.0
313939,UNITED STATES,0.0
313941,UNITED STATES,0.0
313944,UNITED STATES,0.0
313952,UNITED STATES,0.0
313966,UNITED STATES,0.0
313985,UNITED STATES,0.0
315029,UNITED STATES,0.0
315041,UNITED STATES,0.0
315065,UNITED STATES,0.0
315092,UNITED STATES,0.0
315100,UNITED STATES,0.0
315106,UNITED STATES,0.0
315107,UNITED STATES,0.0
315174,UNITED STATES,0.0
315178,UNITED STATES,0.0
315181,UNITED STATES,0.0
315182,UNITED STATES,0.0
315190,UNITED STATES,0.0
315195,UNITED STATES,0.0
315197,UNITED STATES,0.0
315297,UNITED STATES,0.0
315302,UNITED STATES,0.0
315322,UNITED STATES,0.0
315374,UNITED STATES,0.0
315376,UNITED STATES,0.0
315384,UNITED STATES,0.0
315387,UNITED STATES,0.0
315393,UNITED STATES,1.0
315418,UNITED STATES,0.0
315419,UNITED STATES,0.0
315422,UNITED STATES,0.0
315814,JAPAN,0.0
315821,JAPAN,0.0
315827,JAPAN,0.0
315839,JAPAN,0.0
315855,JAPAN,0.0
315856,JAPAN,0.0
315863,JAPAN,0.0
315884,JAPAN,0.0
315885,JAPAN,0.0
315891,JAPAN,0.0
315892,JAPAN,0.0
315900,JAPAN,0.0
315911,JAPAN,0.0
315912,JAPAN,0.0
315915,JAPAN,0.0
315918,JAPAN,0.0
315921,JAPAN,0.0
315926,JAPAN,0.0
315928,JAPAN,0.0
315942,JAPAN,0.0
315943,JAPAN,0.0
315950,JAPAN,0.0
315952,JAPAN,0.0
316025,UNITED STATES,0.0
316066,UNITED STATES,0.0
316070,UNITED STATES,0.0
316282,UNITED STATES,0.0
316309,UNITED STATES,0.0
316427,UNITED STATES,0.0
316510,UNITED STATES,0.0
316568,UNITED STATES,0.0
316578,UNITED STATES,0.0
316594,UNITED STATES,0.0
316621,UNITED STATES,0.0
316624,UNITED STATES,0.0
316627,UNITED STATES,0.0
316631,UNITED STATES,0.0
316673,UNITED STATES,1.0
316725,UNITED STATES,0.0
316726,UNITED STATES,1.0
316732,UNITED STATES,0.0
316760,UNITED STATES,1.0
316824,UNITED STATES,0.0
316834,UNITED STATES,0.0
316856,UNITED STATES,0.0
316892,UNITED STATES,0.0
316914,UNITED STATES,0.0
316932,UNITED STATES,0.0
316975,UNITED STATES,0.0
316994,UNITED STATES,0.0
317024,UNITED STATES,0.0
317047,UNITED STATES,0.0
317048,UNITED STATES,0.0
317065,UNITED STATES,0.0
318007,UNITED STATES,0.0
318039,UNITED STATES,0.0
318095,UNITED STATES,0.0
318184,UNITED STATES,0.0
318209,UNITED STATES,0.0
318357,UNITED STATES,0.0
318362,UNITED STATES,0.0
318394,UNITED STATES,0.0
318629,UNITED STATES,0.0
318641,UNITED STATES,0.0
318700,UNITED STATES,0.0
318804,UNITED STATES,0.0
318812,UNITED STATES,0.0
318950,UNITED STATES,0.0
319252,UNITED STATES,0.0
319298,UNITED STATES,0.0
319402,UNITED STATES,0.0
319448,UNITED STATES,0.0
319485,UNITED STATES,0.0
319613,UNITED STATES,0.0
319646,UNITED STATES,0.0
319670,UNITED STATES,0.0
319730,UNITED STATES,0.0
319756,UNITED STATES,0.0
319779,UNITED STATES,0.0
330103,CHINA,0.0
333700,JAPAN,0.0
333710,JAPAN,0.0
333733,JAPAN,0.0
333738,JAPAN,0.0
333740,JAPAN,0.0
333746,JAPAN,1.0
333755,JAPAN,0.5
333758,JAPAN,0.5
333787,JAPAN,0.0
333796,JAPAN,0.0
333805,JAPAN,0.0
333816,JAPAN,1.0
333834,JAPAN,0.0
333842,JAPAN,0.0
333848,JAPAN,0.0
333873,JAPAN,0.0
333879,JAPAN,0.0
333897,JAPAN,0.0
333898,JAPAN,1.0
333899,JAPAN,0.0
333904,JAPAN,0.0
333921,JAPAN,0.0
333926,JAPAN,0.0
333936,JAPAN,0.0
333938,JAPAN,0.0
333950,JAPAN,0.0
333954,JAPAN,0.0
333968,JAPAN,0.0
333970,JAPAN,0.0
333976,JAPAN,0.0
333985,JAPAN,0.0
333995,JAPAN,0.0
333997,JAPAN,0.0
334003,JAPAN,0.0
334004,JAPAN,0.0
334005,JAPAN,0.0
334010,JAPAN,0.0
334011,JAPAN,0.0
334012,JAPAN,0.0
334014,JAPAN,0.0
334017,JAPAN,0.0
334029,JAPAN,0.0
334031,JAPAN,0.0
334033,JAPAN,0.0
334043,JAPAN,0.0
334050,JAPAN,0.0
334058,JAPAN,0.0
334059,JAPAN,0.0
334076,JAPAN,0.0
334079,JAPAN,0.0
334081,JAPAN,0.0
334086,JAPAN,0.0
334091,JAPAN,0.0
334096,JAPAN,1.0
334105,JAPAN,0.0
334120,JAPAN,0.0
334122,JAPAN,0.0
334123,JAPAN,0.0
334142,JAPAN,0.0
334146,JAPAN,0.0
334147,JAPAN,0.0
334154,JAPAN,0.0
334157,JAPAN,0.0
334162,JAPAN,0.0
334183,JAPAN,0.0
334200,JAPAN,0.0
334216,JAPAN,0.0
334244,JAPAN,0.0
334252,JAPAN,0.0
334261,JAPAN,0.0
334282,JAPAN,0.0
334285,JAPAN,1.0
334289,JAPAN,0.0
334292,JAPAN,1.0
334317,JAPAN,0.0
334329,JAPAN,0.0
334340,JAPAN,0.0
334341,JAPAN,0.0
334356,JAPAN,0.0
334369,JAPAN,0.0
334375,JAPAN,0.0
334382,JAPAN,0.0
334391,JAPAN,0.0
334398,JAPAN,0.0
334406,JAPAN,0.0
334415,JAPAN,0.0
334417,JAPAN,0.0
334421,JAPAN,0.0
334457,JAPAN,0.0
334462,JAPAN,0.0
334495,JAPAN,0.0
334498,JAPAN,0.0
334500,JAPAN,0.0
334511,JAPAN,0.0
334518,JAPAN,0.0
334527,JAPAN,0.0
334535,JAPAN,0.0
334540,JAPAN,0.0
334543,JAPAN,0.0
334544,JAPAN,0.0
334555,JAPAN,0.0
334565,JAPAN,0.0
334568,JAPAN,0.0
334589,JAPAN,0.0
334604,JAPAN,0.0
334621,JAPAN,0.0
334661,JAPAN,0.0
334667,JAPAN,0.0
334675,JAPAN,0.0
334682,JAPAN,0.0
334683,JAPAN,0.0
334686,JAPAN,0.0
334691,JAPAN,0.0
334699,JAPAN,0.0
334703,JAPAN,0.0
334715,JAPAN,0.0
334725,JAPAN,0.0
334730,JAPAN,0.0
334737,JAPAN,0.0
334754,JAPAN,0.0
334759,JAPAN,0.0
334777,JAPAN,0.0
334778,JAPAN,0.0
334784,JAPAN,0.0
334794,JAPAN,0.0
334827,JAPAN,0.0
334830,JAPAN,0.0
334843,JAPAN,1.0
334848,JAPAN,0.0
334852,JAPAN,0.0
334858,JAPAN,0.0
334859,JAPAN,0.0
334861,JAPAN,0.0
334862,JAPAN,0.0
334880,JAPAN,0.0
334885,JAPAN,1.0
334896,JAPAN,0.0
334903,JAPAN,0.0
334912,JAPAN,0.0
334914,JAPAN,0.0
334919,JAPAN,0.0
334961,JAPAN,0.0
334962,JAPAN,0.0
334966,JAPAN,0.0
334967,JAPAN,0.0
334970,JAPAN,0.0
334973,JAPAN,0.0
334976,JAPAN,0.0
334998,JAPAN,0.0
334999,JAPAN,0.0
340005,UNITED STATES,0.0
340007,UNITED STATES,1.0
340017,UNITED STATES,0.0
340049,INDIA,0.0
